bref_id,mlb_depth,debut,espn_id,cbs_name,mlb_name,bref_name,bats,lahman_id,retro_id,espn_pos,nfbc_id,yahoo_name,espn_name,yahoo_pos,nfbc_name,birth_year,mlb_id,fg_name,retro_name,wb_years,cbs_id,yahoo_id,mlb_team,bp_id,cbs_pos,nfbc_pos,mlb_team_long,fg_id,throws,mlb_pos
castile01,,4/9/2012,32079,Lendy Castillo,Lendy Castillo,Lendy Castillo,S,castile01,castl002,RP,9145,Lendy Castillo,Lendy Castillo,RP,Lendy Castillo,1989,516684,Lendy Castillo,Lendy Castillo,-1,1925710,9145,CHC,55680,RP,P,Chicago Cubs,11562,R,P
campole01,,9/3/2014,33165,Leonel Campos,Leonel Campos,Leonel Campos,R,campole01,campl001,RP,9813,Leonel Campos,Leonel Campos,RP,Leonel Campos,1987,599998,Leonel Campos,Leonel Campos,0.032,2114461,9813,SD,69302,RP,P,San Diego Padres,12277,R,P
martile01,CF1,9/2/2011,31588,Leonys Martin,Leonys Martin,Leonys Martin,L,martile01,martl004,CF,8922,Leonys Martín,Leonys Martin,CF,Leonys Martin,1988,547982,Leonys Martin,Leonys Martin,3.078,1827526,8922,SEA,54187,CF,CF,Seattle Mariners,11846,R,CF
olivele01,,7/1/2011,30804,Lester Oliveros,Lester Oliveros,Lester Oliveros,R,olivele01,olivl001,RP,8980,Lester Oliveros,Lester Oliveros,RP,Lester Oliveros,1988,500902,Lester Oliveros,Lester Oliveros,-1,1741054,8980,MIN,51681,RP,P,Minnesota Twins,9167,R,P
garcile02,LF3,4/6/2013,30664,Leury Garcia,Leury Garcia,Leury Garcia,S,garcile02,garcl004,2B,9345,Leury García,Leury Garcia,2B/SS,Leury Garcia,1991,544725,Leury Garcia,Leury Garcia,1.17,1740935,9345,CWS,57884,2B,2B,Chicago White Sox,5913,R,2B
fordle01,,5/29/2003,5377,Lew Ford,Lew Ford,Lew Ford,R,fordle01,fordl001,LF,7061,Lew Ford,Lew Ford,LF,Lew Ford,1976,217915,Lew Ford,Lew Ford,-1,292471,7061,BAL,31752,OF,OF,Baltimore Orioles,1724,R,LF
hendrli01,RP3,9/6/2011,31755,Liam Hendriks,Liam Hendriks,Liam Hendriks,R,hendrli01,hendl001,RP,9057,Liam Hendriks,Liam Hendriks,RP/SP,Liam Hendriks,1989,521230,Liam Hendriks,Liam Hendriks,2.038,1756629,9057,OAK,56426,RP,P,Oakland Athletics,3548,R,P
bonilli01,,9/4/2014,32375,Lisalverto Bonilla,Lisalverto Bonilla,Lisalverto Bonilla,S,bonilli01,bonil001,RP,9825,Lisalverto Bonilla,Lisalverto Bonilla,RP,Lisalverto Bonilla,1990,570810,Lisalverto Bonilla,Lisalverto Bonilla,-1,1960526,9825,LAD,66423,RP,P,Los Angeles Dodgers,11266,R,P
darnelo01,RP9,5/6/2014,31683,Logan Darnell,Logan Darnell,Logan Darnell,L,darnelo01,darnl001,SP,9692,Logan Darnell,Logan Darnell,RP,Logan Darnell,1989,592244,Logan Darnell,Logan Darnell,-1,2107836,9692,MIN,66971,SP,P,Minnesota Twins,11261,L,P
forsylo01,2B1,5/4/2011,30579,Logan Forsythe,Logan Forsythe,Logan Forsythe,R,forsylo01,forsl001,2B,8921,Logan Forsythe,Logan Forsythe,2B/1B,Logan Forsythe,1987,523253,Logan Forsythe,Logan Forsythe,4.113,1735788,8921,TB,58915,2B,2B,Tampa Bay Rays,7185,R,2B
kensilo01,,9/10/2004,6118,Logan Kensing,Logan Kensing,Logan Kensing,R,kensilo01,kensl001,RP,7449,Logan Kensing,Logan Kensing,RP,Logan Kensing,1982,434137,Logan Kensing,Logan Kensing,-1,520085,7449,SEA,45378,RP,P,Seattle Mariners,6166,R,P
morrilo01,RF4,7/27/2010,30536,Logan Morrison,Logan Morrison,Logan Morrison,L,morrilo01,morrl001,1B,8633,Logan Morrison,Logan Morrison,1B/RF,Logan Morrison,1987,489149,Logan Morrison,Logan Morrison,5.069,1630087,8633,TB,51804,1B,1B,Tampa Bay Rays,9205,L,1B
ondrulo01,,4/5/2010,30393,Logan Ondrusek,Logan Ondrusek,Logan Ondrusek,R,ondrulo01,ondrl001,RP,8703,Logan Ondrusek,Logan Ondrusek,RP,Logan Ondrusek,1985,446185,Logan Ondrusek,Logan Ondrusek,-1,1725349,8703,CIN,46451,RP,P,Cincinnati Reds,3677,R,P
schaflo01,,9/2/2011,30247,Logan Schafer,Logan Schafer,Logan Schafer,L,schaflo01,schal001,CF,9046,Logan Schafer,Logan Schafer,CF,Logan Schafer,1986,502582,Logan Schafer,Logan Schafer,-1,1665391,9046,MIL,58639,CF,CF,Milwaukee Brewers,7937,L,CF
verrelo01,RP9,4/8/2015,33131,Logan Verrett,Logan Verrett,Logan Verrett,R,,verrl001,RP,9915,Logan Verrett,Logan Verrett,RP,Logan Verrett,1990,548337,Logan Verrett,Logan Verrett,0.094,2113635,9915,NYM,70785,RP,P,New York Mets,12905,R,P
watkilo01,,8/4/2013,30717,Logan Watkins,Logan Watkins,Logan Watkins,L,watkilo01,watkl001,2B,9481,Logan Watkins,Logan Watkins,2B/SS,Logan Watkins,1989,543894,Logan Watkins,Logan Watkins,-1,1741026,9481,CHC,58782,2B,2B,Chicago Cubs,4875,R,2B
chiselo01,RF1,6/27/2011,30523,Lonnie Chisenhall,Lonnie Chisenhall,Lonnie Chisenhall,L,chiselo01,chisl001,3B,8852,Lonnie Chisenhall,Lonnie Chisenhall,3B,Lonnie Chisenhall,1988,502082,Lonnie Chisenhall,Lonnie Chisenhall,3.158,1697835,8852,CLE,58147,3B,3B,Cleveland Indians,7571,R,RF
cainlo01,CF1,7/16/2010,29416,Lorenzo Cain,Lorenzo Cain,Lorenzo Cain,R,cainlo01,cainl001,CF,8762,Lorenzo Cain,Lorenzo Cain,CF/RF,Lorenzo Cain,1986,456715,Lorenzo Cain,Lorenzo Cain,4.074,1103279,8762,KC,47202,CF,CF,Kansas City Royals,9077,R,CF
marsolo01,,9/28/2008,29241,Lou Marson,Lou Marson,Lou Marson,R,marsolo01,marsl001,C,8356,Lou Marson,Lou Marson,C,Lou Marson,1986,453974,Lou Marson,Lou Marson,-1,1184318,8356,PHI,46384,C,C,Philadelphia Phillies,7610,R,C
colemlo01,,4/21/2011,31115,Louis Coleman,Louis Coleman,Louis Coleman,R,colemlo01,colel001,RP,8909,Louis Coleman,Louis Coleman,RP,Louis Coleman,1986,488786,Louis Coleman,Louis Coleman,3.018,1793165,8909,LAD,59223,RP,P,Los Angeles Dodgers,9720,R,P
dudalu01,1B1,9/1/2010,30953,Lucas Duda,Lucas Duda,Lucas Duda,L,dudalu01,dudal001,1B,8796,Lucas Duda,Lucas Duda,1B,Lucas Duda,1986,446263,Lucas Duda,Lucas Duda,4.137,1601528,8796,NYM,56196,1B,1B,New York Mets,2502,R,1B
harrelu01,,7/30/2010,29937,Lucas Harrell,Lucas Harrell,Lucas Harrell,S,harrelu01,harrl002,SP,8775,Lucas Harrell,Lucas Harrell,SP,Lucas Harrell,1985,449173,Lucas Harrell,Lucas Harrell,-1,1392899,8775,HOU,47836,SP,P,Houston Astros,7541,R,P
luetglu01,,4/7/2012,32030,Lucas Luetge,Lucas Luetge,Lucas Luetge,L,luetglu01,luetl001,RP,9133,Lucas Luetge,Lucas Luetge,RP,Lucas Luetge,1987,476595,Lucas Luetge,Lucas Luetge,-1,1925712,9133,SEA,58404,RP,P,Seattle Mariners,8337,L,P
avilalu01,RP2,7/14/2012,31465,Luis Avilan,Luis Avilan,Luis Avilan,L,avilalu01,avill001,RP,9233,Luis Avilán,Luis Avilan,RP,Luis Avilan,1989,501593,Luis Avilan,Luis Avilan,3.077,1812884,9233,LAD,50866,RP,P,Los Angeles Dodgers,2882,L,P
ayalalu01,,3/31/2003,5389,Luis Ayala,Luis Ayala,Luis Ayala,R,ayalalu01,ayall001,RP,7080,Luis Ayala,Luis Ayala,RP,Luis Ayala,1978,425646,Luis Ayala,Luis Ayala,-1,225309,7080,WSH,16597,RP,P,Washington Nationals,1650,R,P
,,,34837,Luis Cessa,Luis Cessa,,R,,,SP,,,Luis Cessa,,,1992,570666,Luis Cessa,,0,2208984,,NYY,66339,SP,,New York Yankees,sa506912,R,P
,,,33110,Luis Cruz,Luis Cruz,,L,,,RP,,,Luis Cruz,,,1990,543071,Luis Cruz,,0,2107847,,HOU,57763,RP,,Houston Astros,sa454687,L,P
exposlu01,,5/4/2012,30540,Luis Exposito,Luis Exposito,Luis Exposito,R,exposlu01,expol001,C,8960,Luis Expósito,Luis Exposito,C,Luis Exposito,1987,458701,Luis Exposito,Luis Exposito,-1,1669643,8960,BAL,52029,C,C,Baltimore Orioles,4398,R,C
garcilu03,RP2,7/10/2013,33089,Luis Garcia,Luis Garcia,Luis Garcia,R,garcilu03,garcl005,RP,9455,Luis García,Luis Garcia,RP,Luis Garcia,1987,472610,Luis Garcia,Luis Garcia,1.143,2069487,9455,PHI,49727,RP,P,Philadelphia Phillies,6984,R,P
jimenlu02,,4/12/2013,31970,Luis Jimenez,Luis Jimenez,Luis Jimenez,R,jimenlu02,jimel002,3B,9367,Luis Jiménez,Luis Jimenez,3B,Luis Jimenez,1988,499864,Luis Jimenez,Luis Jimenez,-1,1811744,9367,BOS,51540,3B,3B,Boston Red Sox,6341,R,3B
jimenlu01,,9/4/2012,,Luis Jimenez,Luis Jimenez,Luis Jimenez,L,jimenlu01,jimel001,,,,,,,1982,455921,Luis Jimenez,Luis Jimenez,-1,593240,,SEA,31691,1B,,Seattle Mariners,2602,L,DH
martilu02,,7/15/2011,,Luis Martinez,Luis Martinez,Luis Martinez,R,martilu02,martl002,,8985,Luis Martinez,,C,Luis Martinez,1985,446208,Luis Martinez,Luis Martinez,-1,1784684,8985,BAL,57291,C,C,Baltimore Orioles,2481,R,C
,SP8,,,Luis Perdomo,Luis Perdomo,,R,,,,,,,,,1993,606131,Luis Perdomo,,0,2211467,,SD,69614,SP,,San Diego Padres,sa597248,R,P
perdolu01,,4/15/2009,30260,Luis M. Perdomo,Luis Perdomo,Luis Perdomo,R,perdolu01,perdl001,SP,8425,Luis Perdomo,Luis Perdomo,RP,Luis Perdomo,1984,466412,Luis Perdomo,Luis Perdomo,-1,1655643,8425,MIN,49641,RP,P,Minnesota Twins,5380,R,P
perezlu01,,4/16/2011,30083,Luis Perez,Luis Perez,Luis Perez,L,perezlu01,perel001,RP,8902,Luis Pérez,Luis Perez,RP,Luis Perez,1985,469802,Luis Perez,Luis Perez,-1,1654343,8902,TOR,50003,RP,P,Toronto Blue Jays,6389,L,P
sardilu01,SS3,4/20/2014,31927,Luis Sardinas,Luis Sardinas,Luis Sardinas,S,sardilu01,sardl001,SS,9679,Luis Sardiñas,Luis Sardinas,SS/2B,Luis Sardinas,1993,596143,Luis Sardinas,Luis Sardinas,0.143,2043941,9679,SEA,68088,SS,SS,Seattle Mariners,13153,R,2B
severlu01,SP4,8/5/2015,33263,Luis Severino,Luis Severino,Luis Severino,R,,sevel001,SP,9879,Luis Severino,Luis Severino,SP,Luis Severino,1994,622663,Luis Severino,Luis Severino,0.061,2117131,9879,NYY,101074,SP,P,New York Yankees,15890,R,P
valbulu01,1B3,9/2/2008,29246,Luis Valbuena,Luis Valbuena,Luis Valbuena,L,valbulu01,valbl001,3B,8361,Luis Valbuena,Luis Valbuena,3B/2B,Luis Valbuena,1985,472528,Luis Valbuena,Luis Valbuena,5.148,1225749,8361,HOU,46752,3B,3B,Houston Astros,4969,R,3B
carlilu01,,5/10/2008,29125,Luke Carlin,Luke Carlin,Luke Carlin,S,carlilu01,carll001,C,8240,Luke Carlin,Luke Carlin,C,Luke Carlin,1980,450192,Luke Carlin,Luke Carlin,-1,1104285,8240,CLE,33538,C,C,Cleveland Indians,4666,R,C
gregelu01,RP2,4/6/2009,30276,Luke Gregerson,Luke Gregerson,Luke Gregerson,L,gregelu01,gregl001,RP,8443,Luke Gregerson,Luke Gregerson,RP,Luke Gregerson,1984,502381,Luke Gregerson,Luke Gregerson,7.0,1604111,8443,HOU,50258,RP,P,Houston Astros,4090,R,P
hochelu01,RP4,9/8/2007,28643,Luke Hochevar,Luke Hochevar,Luke Hochevar,R,hochelu01,hochl001,RP,7919,Luke Hochevar,Luke Hochevar,RP/SP,Luke Hochevar,1983,460024,Luke Hochevar,Luke Hochevar,7.151,1116600,7919,KC,52047,RP,P,Kansas City Royals,6943,R,P
hughelu01,,4/28/2010,29428,Luke Hughes,Luke Hughes,Luke Hughes,R,hughelu01,hughl001,3B,8715,Luke Hughes,Luke Hughes,2B,Luke Hughes,1984,471863,Luke Hughes,Luke Hughes,-1,1104374,8715,OAK,47863,2B,3B,Oakland Athletics,4898,R,3B
jackslu01,RP10,9/4/2015,31749,Luke Jackson,Luke Jackson,Luke Jackson,R,,jackl001,SP,9632,Luke Jackson,Luke Jackson,RP,Luke Jackson,1991,592426,Luke Jackson,Luke Jackson,0.04,1765054,9632,TEX,68592,SP,P,Texas Rangers,11752,R,P
mailelu01,C4,9/1/2015,33271,Luke Maile,Luke Maile,Luke Maile,R,,maill001,C,10068,Luke Maile,Luke Maile,C,Luke Maile,1991,571912,Luke Maile,Luke Maile,0.034,2117544,10068,TB,100036,C,C,Tampa Bay Rays,13355,R,C
montzlu01,,9/4/2008,29257,Luke Montz,Luke Montz,Luke Montz,R,montzlu01,montl002,C,8372,Luke Montz,Luke Montz,C,Luke Montz,1983,452215,Luke Montz,Luke Montz,-1,1639015,8372,OAK,46401,C,C,Oakland Athletics,6601,R,DH
putkolu01,,4/29/2012,32224,Luke Putkonen,Luke Putkonen,Luke Putkonen,R,putkolu01,putkl001,RP,9167,Luke Putkonen,Luke Putkonen,RP,Luke Putkonen,1986,446367,Luke Putkonen,Luke Putkonen,-1,1954843,9167,DET,57500,RP,P,Detroit Tigers,6736,R,P
scottlu01,,4/5/2005,6229,Luke Scott,Luke Scott,Luke Scott,L,scottlu01,scotl001,DH,7521,Luke Scott,Luke Scott,DH,Luke Scott,1978,432928,Luke Scott,Luke Scott,-1,393622,7521,TB,42577,DH,DH,Tampa Bay Rays,3469,R,DH
willima11,,9/23/2015,32765,Mac Williamson,Mac Williamson,Mac Williamson,R,,willm008,LF,10092,Mac Williamson,Mac Williamson,RF,Mac Williamson,1990,607776,Mac Williamson,Mac Williamson,0.019,2044516,10092,SF,71291,LF,RF,San Francisco Giants,14158,R,RF
bumgama01,SP1,9/8/2009,29949,Madison Bumgarner,Madison Bumgarner,Madison Bumgarner,R,bumgama01,bumgm001,SP,8590,Madison Bumgarner,Madison Bumgarner,SP,Madison Bumgarner,1989,518516,Madison Bumgarner,Madison Bumgarner,5.127,1619074,8590,SF,57743,SP,P,San Francisco Giants,5524,L,P
izturma01,,8/27/2004,6087,Maicer Izturis,Maicer Izturis,Maicer Izturis,S,izturma01,iztum001,2B,7420,Maicer Izturis,Maicer Izturis,2B/3B,Maicer Izturis,1980,430895,Maicer Izturis,Maicer Izturis,-1,392082,7420,TOR,37391,2B,2B,Toronto Blue Jays,2437,R,2B
cletoma01,,6/2/2011,30967,Maikel Cleto,Maikel Cleto,Maikel Cleto,R,cletoma01,cletm001,RP,8951,Maikel Cleto,Maikel Cleto,RP,Maikel Cleto,1989,521055,Maikel Cleto,Maikel Cleto,-1,1784883,8951,CWS,55729,RP,P,Chicago White Sox,5529,R,P
francma02,3B1,9/2/2014,32163,Maikel Franco,Maikel Franco,Maikel Franco,R,francma02,franm004,3B,9609,Maikel Franco,Maikel Franco,3B,Maikel Franco,1992,596748,Maikel Franco,Maikel Franco,0.17,1947851,9609,PHI,68156,3B,3B,Philadelphia Phillies,12179,R,3B
,CF4,,32933,Mallex Smith,Mallex Smith,,L,,,CF,10117,Mallex Smith,Mallex Smith,CF,Mallex Smith,1993,605480,Mallex Smith,,0,2049626,10117,ATL,70851,CF,CF,Atlanta Braves,sa599039,R,CF
acostma01,,8/12/2007,28853,Manny Acosta,Manny Acosta,Manny Acosta,R,acostma01,acosm001,RP,8089,Manny Acosta,Manny Acosta,RP,Manny Acosta,1981,407924,Manny Acosta,Manny Acosta,-1,1171066,8089,NYM,31858,RP,P,New York Mets,8725,R,P
banuema01,SP4,7/2/2015,31123,Manny Banuelos,Manny Banuelos,Manny Banuelos,R,,banum001,SP,8865,Manny Bañuelos,Manny Banuelos,SP,Manny Banuelos,1991,544365,Manny Banuelos,Manny Banuelos,0.095,1799265,8865,ATL,58044,SP,P,Atlanta Braves,5365,L,P
corpama01,,7/18/2006,28522,Manny Corpas,Manny Corpas,Manny Corpas,R,corpama01,corpm001,RP,7817,Manuel Corpas,Manny Corpas,RP,Manuel Corpas,1982,466918,Manny Corpas,Manuel Corpas,-1,580575,7817,COL,34143,RP,P,Colorado Rockies,2807,R,P
machama01,3B1,8/9/2012,31097,Manny Machado,Manny Machado,Manny Machado,R,machama01,machm001,3B,9111,Manny Machado,Manny Machado,3B,Manny Machado,1992,592518,Manny Machado,Manny Machado,3.056,1765812,9111,BAL,67049,3B,3B,Baltimore Orioles,11493,R,3B
parrama01,,7/20/2007,28827,Manny Parra,Manny Parra,Manny Parra,L,parrama01,parrm001,RP,8069,Manny Parra,Manny Parra,RP,Manny Parra,1982,448159,Manny Parra,Manny Parra,-1,392119,8069,CIN,40798,RP,P,Cincinnati Reds,4279,L,P
pinama01,,8/3/2011,30268,Manuel Pina,Manny Pina,Manny Pina,R,pinama01,pinam001,C,9004,Manuel Pina,Manuel Pina,C,Manuel Pina,1987,444489,Manny Pina,Manny Pina,-1,1662811,9004,DET,48685,C,C,Detroit Tigers,2829,R,C
,,,33599,Manuel Margot,Manuel Margot,,R,,,CF,9858,Manuel Margot,Manuel Margot,CF,Manuel Margot,1994,622534,Manuel Margot,,0,2167053,9858,SD,100988,CF,CF,San Diego Padres,sa657504,R,CF
krausma01,,6/21/2013,30775,Marc Krauss,Marc Krauss,Marc Krauss,L,krausma01,kraum001,1B,9437,Marc Krauss,Marc Krauss,1B/LF,Marc Krauss,1987,571868,Marc Krauss,Marc Krauss,-1,1740955,9437,DET,60608,1B,1B,Detroit Tigers,7577,R,1B
rzepcma01,RP4,7/7/2009,30366,Marc Rzepczynski,Marc Rzepczynski,Marc Rzepczynski,L,rzepcma01,rzepm001,RP,8523,Marc Rzepczynski,Marc Rzepczynski,RP,Marc Rzepczynski,1985,519240,Marc Rzepczynski,Marc Rzepczynski,5.132,1674412,8523,OAK,57529,RP,P,Oakland Athletics,6612,L,P
ozunama01,CF1,4/30/2013,31668,Marcell Ozuna,Marcell Ozuna,Marcell Ozuna,R,ozunama01,ozunm001,CF,9385,Marcell Ozuna,Marcell Ozuna,CF,Marcell Ozuna,1990,542303,Marcell Ozuna,Marcell Ozuna,2.124,1953522,9385,MIA,59145,CF,CF,Miami Marlins,10324,R,CF
estrama01,SP2,8/20/2008,29215,Marco Estrada,Marco Estrada,Marco Estrada,R,estrama01,estrm001,SP,8329,Marco Estrada,Marco Estrada,SP/RP,Marco Estrada,1983,462136,Marco Estrada,Marco Estrada,6.035,1630042,8329,TOR,47658,SP,P,Toronto Blue Jays,1118,R,P
gonzama02,,6/25/2014,33158,Marco Gonzales,Marco Gonzales,Marco Gonzales,L,gonzama02,gonzm005,SP,9627,Marco Gonzales,Marco Gonzales,SP,Marco Gonzales,1992,594835,Marco Gonzales,Marco Gonzales,0.043,2066303,9627,STL,68759,SP,P,St. Louis Cardinals,15467,L,P
,,,33431,Marco Hernandez,Marco Hernandez,,L,,,SS,,,Marco Hernandez,,,1992,593523,Marco Hernandez,,0,2120657,,BOS,67342,SS,,Boston Red Sox,sa547804,R,SS
scutama01,,7/21/2002,5217,Marco Scutaro,Marco Scutaro,Marco Scutaro,R,scutama01,scutm001,2B,6966,Marco Scutaro,Marco Scutaro,2B,Marco Scutaro,1975,340192,Marco Scutaro,Marco Scutaro,-1,132691,6966,SF,579,2B,2B,San Francisco Giants,1555,R,2B
mateoma01,,8/9/2010,30040,Marcos Mateo,Marcos Mateo,Marcos Mateo,R,mateoma01,matem001,RP,8783,Marcos Mateo,Marcos Mateo,RP,Marcos Mateo,1984,456496,Marcos Mateo,Marcos Mateo,2.128,1654338,8783,SD,48067,RP,P,San Diego Padres,6869,R,P
hatlema01,,7/1/2015,32287,Marcus Hatley,Marcus Hatley,Marcus Hatley,R,,hatlm001,RP,10016,Marcus Hatley,Marcus Hatley,RP,Marcus Hatley,1988,502281,Marcus Hatley,Marcus Hatley,-1,1958106,10016,STL,57389,RP,P,St. Louis Cardinals,4002,R,P
semiema01,SS1,9/4/2013,32146,Marcus Semien,Marcus Semien,Marcus Semien,R,semiema01,semim001,SS,9517,Marcus Semien,Marcus Semien,SS/3B,Marcus Semien,1990,543760,Marcus Semien,Marcus Semien,1.118,1947827,9517,OAK,70327,SS,SS,Oakland Athletics,12533,R,SS
stromma01,SP1,5/4/2014,32815,Marcus Stroman,Marcus Stroman,Marcus Stroman,R,stromma01,strom001,SP,9637,Marcus Stroman,Marcus Stroman,SP,Marcus Stroman,1991,573186,Marcus Stroman,Marcus Stroman,1.148,2001082,9637,TOR,70371,SP,P,Toronto Blue Jays,13431,R,P
hollama01,RP9,4/1/2014,31850,Mario Hollands,Mario Hollands,Mario Hollands,L,hollama01,hollm003,RP,9655,Mario Hollands,Mario Hollands,RP,Mario Hollands,1988,571786,Mario Hollands,Mario Hollands,-1,2113490,9655,PHI,66555,RP,P,Philadelphia Phillies,10504,L,P
buehrma01,,7/16/2000,4454,Mark Buehrle,Mark Buehrle,Mark Buehrle,L,buehrma01,buehm001,SP,6525,Mark Buehrle,Mark Buehrle,SP,Mark Buehrle,1979,279824,Mark Buehrle,Mark Buehrle,-1,174775,6525,TOR,1526,SP,P,Toronto Blue Jays,225,L,P
canhama01,LF2,4/8/2015,31670,Mark Canha,Mark Canha,Mark Canha,R,,canhm001,1B,9898,Mark Canha,Mark Canha,1B/LF,Mark Canha,1989,592192,Mark Canha,Mark Canha,1.0,1960772,9898,OAK,66950,1B,1B,Oakland Athletics,11445,R,LF
lowema01,RP2,7/7/2006,28511,Mark Lowe,Mark Lowe,Mark Lowe,L,lowema01,lowem002,RP,7810,Mark Lowe,Mark Lowe,RP,Mark Lowe,1983,450275,Mark Lowe,Mark Lowe,7.159,1098962,7810,DET,48157,RP,P,Detroit Tigers,7416,R,P
melanma01,RP1,4/26/2009,29446,Mark Melancon,Mark Melancon,Mark Melancon,R,melanma01,melam001,RP,8458,Mark Melancon,Mark Melancon,RP,Mark Melancon,1985,453343,Mark Melancon,Mark Melancon,5.098,1493886,8458,PIT,52231,RP,P,Pittsburgh Pirates,4264,R,P
reynoma01,1B2,5/16/2007,28772,Mark Reynolds,Mark Reynolds,Mark Reynolds,R,reynoma01,reynm001,3B,8030,Mark Reynolds,Mark Reynolds,1B/3B,Mark Reynolds,1983,448602,Mark Reynolds,Mark Reynolds,8.138,1098995,8030,COL,48633,3B,1B,Colorado Rockies,7619,R,1B
rogerma01,,9/10/2010,30064,Mark Rogers,Mark Rogers,Mark Rogers,R,rogerma01,rogem001,SP,8826,Mark Rogers,Mark Rogers,SP,Mark Rogers,1986,449161,Mark Rogers,Mark Rogers,-1,2170091,8826,TEX,45605,P,P,Texas Rangers,4083,R,P
teixema01,1B1,4/1/2003,4937,Mark Teixeira,Mark Teixeira,Mark Teixeira,S,teixema01,teixm001,1B,6788,Mark Teixeira,Mark Teixeira,1B,Mark Teixeira,1980,407893,Mark Teixeira,Mark Teixeira,13.0,284645,6788,NYY,16631,1B,1B,New York Yankees,1281,R,1B
trumbma01,LF3,9/11/2010,29322,Mark Trumbo,Mark Trumbo,Mark Trumbo,R,trumbma01,trumm001,1B,8824,Mark Trumbo,Mark Trumbo,RF/1B,Mark Trumbo,1986,444432,Mark Trumbo,Mark Trumbo,5.027,1104384,8824,BAL,46716,1B,RF,Baltimore Orioles,6876,R,RF
byrdma01,,9/8/2002,5033,Marlon Byrd,Marlon Byrd,Marlon Byrd,R,byrdma01,byrdm001,RF,6863,Marlon Byrd,Marlon Byrd,LF/RF,Marlon Byrd,1977,407781,Marlon Byrd,Marlon Byrd,11.115,284578,6863,SF,656,LF,LF,San Francisco Giants,950,R,LF
maldoma01,1B3,9/3/2011,30289,Martin Maldonado,Martin Maldonado,Martin Maldonado,R,maldoma01,maldm001,C,9045,Martín Maldonado,Martin Maldonado,C,Martin Maldonado,1986,455117,Martin Maldonado,Martin Maldonado,3.156,1601825,9045,MIL,48082,C,C,Milwaukee Brewers,6887,R,C
perezma02,SP5,6/27/2012,31098,Martin Perez,Martin Perez,Martin Perez,L,perezma02,perem004,SP,8652,Martín Pérez,Martin Perez,SP/RP,Martin Perez,1991,527048,Martin Perez,Martin Perez,3.038,1674411,8652,TEX,58533,SP,P,Texas Rangers,6902,L,P
pradoma01,3B1,4/23/2006,6513,Martin Prado,Martin Prado,Martin Prado,R,pradoma01,pradm001,3B,7737,Martín Prado,Martin Prado,3B/2B,Martin Prado,1983,445988,Martin Prado,Martin Prado,8.105,548120,7737,MIA,48560,3B,3B,Miami Marlins,3312,R,3B
gonzama01,SS2,4/6/2012,30327,Marwin Gonzalez,Marwin Gonzalez,Marwin Gonzalez,S,gonzama01,gonzm002,1B,9142,Marwin González,Marwin Gonzalez,SS/3B,Marwin Gonzalez,1989,503556,Marwin Gonzalez,Marwin Gonzalez,3.133,1599169,9142,HOU,50609,1B,SS,Houston Astros,5497,R,SS
tanakma01,SP1,4/4/2014,33150,Masahiro Tanaka,Masahiro Tanaka,Masahiro Tanaka,R,tanakma01,tanam001,SP,9642,Masahiro Tanaka,Masahiro Tanaka,SP,Masahiro Tanaka,1988,547888,Masahiro Tanaka,Masahiro Tanaka,2.0,2114443,9642,NYY,59473,SP,P,New York Yankees,15764,R,P
,,,34856,Mason Melotakis,Mason Melotakis,,R,,,RP,,,Mason Melotakis,,,1991,608691,Mason Melotakis,,0,2118847,,MIN,100313,RP,,Minnesota Twins,sa621016,L,P
willima10,CF4,6/12/2015,31848,Mason Williams,Mason Williams,Mason Williams,L,,willm007,CF,9601,Mason Williams,Mason Williams,CF,Mason Williams,1991,592863,Mason Williams,Mason Williams,0.116,1948191,9601,NYY,67152,CF,CF,New York Yankees,11859,R,CF
gamelma01,,9/3/2008,29230,Mat Gamel,Mat Gamel,Mat Gamel,L,gamelma01,gamem001,1B,8345,Mat Gamel,Mat Gamel,1B/3B,Mat Gamel,1985,451143,Mat Gamel,Mat Gamel,-1,1098929,8345,ATL,46071,1B,1B,Atlanta Braves,4034,R,1B
latosma01,SP4,7/19/2009,30196,Mat Latos,Mat Latos,Mat Latos,R,latosma01,latom001,SP,8529,Mat Latos,Mat Latos,SP,Mat Latos,1987,502009,Mat Latos,Mat Latos,6.079,1630084,8529,CWS,56580,SP,P,Chicago White Sox,3815,R,P
adamsma01,1B2,5/20/2012,31359,Matt Adams,Matt Adams,Matt Adams,L,adamsma01,adamm002,1B,9100,Matt Adams,Matt Adams,1B,Matt Adams,1988,571431,Matt Adams,Matt Adams,3.033,1810388,9100,STL,59582,1B,1B,St. Louis Cardinals,9393,R,1B
alberma01,RP7,7/25/2006,28525,Matt Albers,Matt Albers,Matt Albers,L,alberma01,albem001,RP,7820,Matt Albers,Matt Albers,RP,Matt Albers,1983,458006,Matt Albers,Matt Albers,8.141,580567,7820,CWS,31948,RP,P,Chicago White Sox,4300,R,P
andrima01,RP7,4/10/2015,32549,Matt Andriese,Matt Andriese,Matt Andriese,R,,andrm001,RP,9904,Matt Andriese,Matt Andriese,SP/RP,Matt Andriese,1989,542882,Matt Andriese,Matt Andriese,0.095,2114451,9904,TB,69156,RP,P,Tampa Bay Rays,12022,R,P
